pais,country_slug,jugador,slug,posicion_listado,primary_position,secondary_positions,wikidata_id,wikidata_label,wikidata_description,enrichment_status,birth_date,height_cm,club,shirt_number,is_captain,attack,midfield,defense,goalkeeping,ovr
Suiza,suiza,Yvon Mvogo,yvon-mvogo,ARQUEROS,GK,[],Q16236380,Yvon Mvogo,Swiss association football player,matched,1994-06-06,186,BSC Young Boys,,false,15,25,37,86,79
Suiza,suiza,Manuel Akanji,manuel-akanji,DEFENSORES,CB,[],Q19938984,Manuel Akanji,Swiss association football player,matched,1995-07-19,187,Manchester City F.C.,,false,44,63,88,13,82
Suiza,suiza,Aurèle Amenda,aurele-amenda,DEFENSORES,CB,[],Q111805882,Aurèle Amenda,Swiss association football player,matched,2003-07-31,194,,,false,31,50,75,1,69
Suiza,suiza,Eray Cömert,eray-comert,DEFENSORES,CB,[],Q24052364,Eray Cömert,Swiss association football player,matched,1998-02-04,183,FC Basel,,false,41,60,85,10,79
Suiza,suiza,Nico Elvedi,nico-elvedi,DEFENSORES,CB,[],Q18637339,Nico Elvedi,Swiss association football player,matched,1996-09-30,188,Borussia Mönchengladbach,,false,37,56,81,6,75
Suiza,suiza,Luca Jaquez,luca-jaquez,DEFENSORES,CB,[],Q122160785,Luca Jaquez,Swiss footballer,matched,2003-06-02,187,,,false,31,50,75,1,69
Suiza,suiza,Miro Muheim,miro-muheim,DEFENSORES,CB,"[""LB"",""RB""]",Q49167084,Miro Muheim,association football player,matched,1998-03-24,182,FC St. Gallen,,false,36,55,80,5,74
Suiza,suiza,Ricardo Rodríguez,ricardo-rodriguez,DEFENSORES,CB,[],Q666506,Ricardo Rodriguez,Swiss association football player (born 1992),matched,1992-08-25,180,Real Betis Balompié,,false,39,58,83,8,77
Suiza,suiza,Silvan Widmer,silvan-widmer,DEFENSORES,CB,[],Q114386,Silvan Widmer,Swiss association football player,matched,1993-03-05,182,Udinese Calcio,,false,35,54,79,4,73
Suiza,suiza,Michel Aebischer,michel-aebischer,MEDIOCAMPISTAS,CM,[],Q27469951,Michel Aebischer,Swiss association football player,matched,1997-01-06,183,BSC Young Boys,,false,59,80,61,6,78
Suiza,suiza,Remo Freuler,remo-freuler,MEDIOCAMPISTAS,CM,[],Q16595441,Remo Freuler,Swiss association football player,matched,1992-04-15,180,Bologna F.C. 1909,,false,58,79,60,5,77
Suiza,suiza,Ardon Jashari,ardon-jashari,MEDIOCAMPISTAS,CM,[],Q98816361,Ardon Jashari,Swiss footballer (born 2002),matched,2002-07-30,180,AC Milan,,false,66,87,68,13,85
Suiza,suiza,Fabian Rieder,fabian-rieder,MEDIOCAMPISTAS,CM,[],Q101033685,Fabian Rieder,Swiss association football player,matched,2002-02-16,181,,,false,55,76,57,2,74
Suiza,suiza,Djibril Sow,djibril-sow,MEDIOCAMPISTAS,CM,[],Q27995699,Djibril Sow,Swiss association football player,matched,1997-02-06,184,BSC Young Boys,,false,61,82,63,8,80
Suiza,suiza,Granit Xhaka,granit-xhaka,MEDIOCAMPISTAS,CM,[],Q514427,Granit Xhaka,Swiss footballer (born 1975),matched,1992-09-27,185,Sunderland A.F.C.,,false,56,77,58,3,75
Suiza,suiza,Denis Zakaria,denis-zakaria,MEDIOCAMPISTAS,CM,[],Q21066260,Denis Zakaria,Swiss association football player,matched,1996-11-20,191,AS Monaco FC,,false,63,84,65,10,82
Suiza,suiza,Zeki Amdouni,zeki-amdouni,DELANTEROS,ST,[],Q106882153,Zeki Amdouni,Swiss association football player (born 2000),matched,2000-12-04,175,S.L. Benfica,,false,88,63,31,8,83
Suiza,suiza,Breel Embolo,breel-embolo,DELANTEROS,ST,[],Q15956282,Breel Embolo,Swiss footballer,matched,1997-02-14,185,Stade Rennais F.C.,,false,89,64,32,9,84
Suiza,suiza,Dan Ndoye,dan-ndoye,DELANTEROS,ST,[],Q61439485,Dan Ndoye,Swiss association football player (born 2000),matched,2000-10-25,184,OGC Nice,,false,87,62,30,7,82
Suiza,suiza,Noah Okafor,noah-okafor,DELANTEROS,ST,[],Q55286732,Noah Okafor,Swiss association football player,matched,2000-05-24,185,FC Basel,,false,90,65,33,10,85
Suiza,suiza,Rubén Vargas,ruben-vargas,DELANTEROS,ST,"[""LW"",""RW""]",Q38053896,Ruben Vargas,Swiss association football player,matched,1998-08-05,174,Sevilla FC,,false,88,63,31,8,83
Suiza,suiza,Christian Fassnacht,christian-fassnacht,DELANTEROS,ST,"[""LW"",""RW""]",Q27306208,Christian Fassnacht,Swiss footballer (born 1993),matched,1993-11-11,185,BSC Young Boys,,false,88,63,31,8,83
Suiza,suiza,Cedric Itten,cedric-itten,DELANTEROS,ST,"[""LW"",""RW""]",Q22965497,Cedric Itten,Swiss association football player,matched,1996-12-27,189,Switzerland national under-20 association football team,,false,82,57,25,2,77
Suiza,suiza,Johan Manzambi,johan-manzambi,DELANTEROS,ST,[],Q125376751,Johan Manzambi,Swiss footballer (born 2005),matched,2005-10-14,182,SC Freiburg,,false,85,60,28,5,80
Qatar,qatar,Mahmud Abunada,mahmud-abunada,ARQUEROS,GK,[],Q61911369,Mahmud Abunada,Qatari association football player,matched,2000-02-05,191,Al-Arabi SC,,false,12,22,34,83,76
Qatar,qatar,Meshaal Barsham,meshaal-barsham,ARQUEROS,GK,[],,,,unmatched,,,,,false,9,19,31,80,73
Qatar,qatar,Salah Zakaria,salah-zakaria,ARQUEROS,GK,[],Q95680243,Salah Zakaria,Qatari footballer,matched,1999-04-24,185,Al-Duhail SC,,false,8,18,30,79,72
Qatar,qatar,Ayoub Al Alawi,ayoub-al-alawi,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,32,51,76,1,70
Qatar,qatar,Boualem Khoukhi,boualem-khoukhi,DEFENSORES,CB,"[""LB"",""RB""]",Q3643114,Boualem Khoukhi,Qatari association football player,matched,1990-07-09,183,Al Sadd Sports Club,,false,33,52,77,2,71
Qatar,qatar,Homam El-Amin,homam-el-amin,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,31,50,75,1,69
Qatar,qatar,Lucas Mendes,lucas-mendes,DEFENSORES,CB,[],Q602311,Lucas Mendes,Brazilian and Qatari association football player,matched,1990-07-03,183,Al-Wakrah Sports Club,,false,31,50,75,1,69
Qatar,qatar,Issa Laye,issa-laye,DEFENSORES,CB,"[""LB"",""RB""]",Q137392794,Issa Laye,Qatari footballer (born 1997),matched,1997-12-22,,,,false,33,52,77,2,71
Qatar,qatar,Pedro Miguel,pedro-miguel,DEFENSORES,CB,[],Q3374085,Pedro Miguel,Portuguese association football player,matched,1967-08-23,,C.D. Feirense,,false,31,50,75,1,69
Qatar,qatar,Sultan Al-Brake,sultan-al-brake,DEFENSORES,CB,[],Q27671280,Sultan Al-Brake,association football player,matched,1996-04-07,180,Al-Duhail SC,,false,33,52,77,2,71
Qatar,qatar,Al-Hashmi Al-Hussain,al-hashmi-al-hussain,DEFENSORES,CB,"[""LB"",""RB""]",Q133505943,Al-Hashmi Al-Hussain,footballer,matched,2003-08-15,184,,,false,29,48,73,1,67
Qatar,qatar,Assim Madibo,assim-madibo,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q21000530,Assim Madibo,Qatari association football player,matched,1996-10-22,168,Q582342,,false,59,80,61,6,78
Qatar,qatar,Abdulaziz Hatem,abdulaziz-hatem,MEDIOCAMPISTAS,CM,[],Q4665805,Abdulaziz Hatem,Qatari association football player,matched,1990-10-28,179,Al-Rayyan,,false,52,73,54,1,71
Qatar,qatar,Hamdy Fathy,hamdy-fathy,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,52,73,54,1,71
Qatar,qatar,Karim Boudiaf,karim-boudiaf,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q3812986,Karim Boudiaf,Algerian-Moroccan footballer,matched,1990-09-16,187,Al-Duhail SC,,false,53,74,55,1,72
Qatar,qatar,Jassem Gaber,jassem-gaber,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q80809664,Jassem Gaber,Qatari footballer,matched,2002-02-20,183,Al-Arabi SC,,false,55,76,57,2,74
Qatar,qatar,Mohamed Naceur Al-Mannai,mohamed-naceur-al-mannai,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,55,76,57,2,74
Qatar,qatar,Ahmed Al Ganehi,ahmed-al-ganehi,DELANTEROS,ST,"[""LW"",""RW""]",Q61983513,Ahmed Al-Ganehi,Qatari footballer,matched,2000-09-22,178,Al-Gharafa SC,,false,82,57,25,2,77
Qatar,qatar,Ahmed Alaaeldin,ahmed-alaaeldin,DELANTEROS,ST,[],Q4695740,Ahmed Alaaeldin,Qatari footballer,matched,1993-01-31,177,Al-Gharafa SC,,false,80,55,23,1,75
Qatar,qatar,Akram Afif,akram-afif,DELANTEROS,ST,[],Q19882804,Akram Afif,Qatari association football player,matched,1996-11-18,177,Al Sadd Sports Club,,false,83,58,26,3,78
Qatar,qatar,Almoez Ali,almoez-ali,DELANTEROS,ST,[],Q21011188,Almoez Ali,Qatari footballer,matched,1996-08-19,184,Al-Duhail SC,,false,83,58,26,3,78
Qatar,qatar,Edmilson Junior,edmilson-junior,DELANTEROS,ST,"[""LW"",""RW""]",Q1957458,Edmilson Junior,Brazilian association football player,matched,1994-08-19,183,Standard Liège,,false,90,65,33,10,85
Qatar,qatar,Hassan Al-Haidos,hassan-al-haidos,DELANTEROS,ST,"[""LW"",""RW""]",Q5679556,Hassan Al Haidos,Qatari footballer,matched,1990-12-11,174,Al Sadd Sports Club,,false,79,54,22,1,74
Qatar,qatar,Mohammed Muntari,mohammed-muntari,DELANTEROS,ST,[],Q18705783,Mohammed Muntari,Qatari footballer,matched,1993-12-20,194,Al-Duhail SC,,false,84,59,27,4,79
Qatar,qatar,Mohamed Surag,mohamed-surag,DELANTEROS,ST,"[""LW"",""RW""]",Q137425857,Mohamed Surag,Qatari footballer (born 2003),matched,2003-04-21,,,,false,80,55,23,1,75
Qatar,qatar,Yousef Abdulrazzaq,yousef-abdulrazzaq,DELANTEROS,ST,"[""LW"",""RW""]",Q64211871,Yusuf Abdurisag,Qatari footballer,matched,1999-08-06,177,Al Sadd Sports Club,,false,83,58,26,3,78
Bosnia,bosnia,Nikola Vasilj,nikola-vasilj,ARQUEROS,GK,[],Q77243490,Nikola Vasilj,Bosnian association football player,matched,1995-12-02,193,FC St. Pauli,,false,9,19,31,80,73
Bosnia,bosnia,Martin Zlomislić,martin-zlomislic,ARQUEROS,GK,[],Q83795769,Martin Zlomislić,Bosnian footballer,matched,1998-08-16,190,HNK Rijeka,,false,13,23,35,84,77
Bosnia,bosnia,Osman Hadžikić,osman-hadzikic,ARQUEROS,GK,[],Q20656130,Osman Hadzikic,Bosnian-Austrian association football player,matched,1996-03-12,183,NK Slaven Belupo,,false,13,23,35,84,77
Bosnia,bosnia,Sead Kolašinac,sead-kolasinac,DEFENSORES,CB,[],Q127914,Sead Kolašinac,Bosnian-German association football player (born 1993),matched,1993-06-20,183,Atalanta BC,,false,37,56,81,6,75
Bosnia,bosnia,Amar Dedić,amar-dedic,DEFENSORES,CB,[],Q65948595,Amar Dedić,Bosnian association football player,matched,2002-08-18,180,S.L. Benfica,,false,37,56,81,6,75
Bosnia,bosnia,Nihad Mujakić,nihad-mujakic,DEFENSORES,CB,[],Q50623645,Nihad Mujakić,Bosnian association football player,matched,1998-04-15,189,FK Partizan,,false,42,61,86,11,80
Bosnia,bosnia,Nikola Katić,nikola-katic,DEFENSORES,CB,[],Q27957334,Nikola Katić,Bosnian association football player (born 1996),matched,1996-10-10,194,Schalke 04,,false,36,55,80,5,74
Bosnia,bosnia,Tarik Muharemović,tarik-muharemovic,DEFENSORES,CB,"[""LB"",""RB""]",Q106620882,Tarik Muharemović,Bosnian association football player,matched,2003-02-28,187,US Sassuolo Calcio,,false,34,53,78,3,72
Bosnia,bosnia,Stjepan Radeljić,stjepan-radeljic,DEFENSORES,CB,"[""LB"",""RB""]",Q56227031,Stjepan Radeljić,Bosnian association football player (born 1997),matched,1997-09-05,189,HNK Rijeka,,false,35,54,79,4,73
Bosnia,bosnia,Dennis Hadžikadunić,dennis-hadzikadunic,DEFENSORES,CB,[],Q27654739,Dennis Hadžikadunić,Bosnian-Swedish association football player,matched,1998-07-09,190,FC Rostov,,false,36,55,80,5,74
Bosnia,bosnia,Nidal Čelik,nidal-celik,DEFENSORES,CB,[],Q131149776,Nidal Čelik,Bosnian footballer,matched,2006-07-17,,R.C. Lens,,false,33,52,77,2,71
Bosnia,bosnia,Amir Hadžiahmetović,amir-hadziahmetovic,DEFENSORES,CB,"[""LB"",""RB""]",Q22833412,Amir Hadžiahmetović,association football player,matched,1997-03-08,179,Beşiktaş J.K. (Football),,false,36,55,80,5,74
Bosnia,bosnia,Ivan Šunjić,ivan-sunjic,MEDIOCAMPISTAS,CM,[],Q19662444,Ivan Šunjić,Croatian association football player,matched,1996-10-09,184,Pafos FC,,false,56,77,58,3,75
Bosnia,bosnia,Ivan Bašić,ivan-basic,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q111536418,Ivan Bašić,Bosnian-Croatian association football player,matched,2002-04-30,178,FC Astana,,false,57,78,59,4,76
Bosnia,bosnia,Dženis Burnić,dzenis-burnic,MEDIOCAMPISTAS,CM,[],Q27468610,Dženis Burnić,Bosnian-German association football player,matched,1998-05-22,181,Karlsruher SC,,false,57,78,59,4,76
Bosnia,bosnia,Ermin Mahmić,ermin-mahmic,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q123139564,Ermin Mahmić,Bosnia and Herzegovina association football player (born 2005),matched,2005-03-14,182,FC Slovan Liberec,,false,55,76,57,2,74
Bosnia,bosnia,Benjamin Tahirović,benjamin-tahirovic,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q115194574,Benjamin Tahirović,Bosnian-Swedish association football player,matched,2003-03-03,193,Brøndby IF,,false,63,84,65,10,82
Bosnia,bosnia,Amar Memić,amar-memic,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q124051749,Amar Memić,Bosnian footballer (born 2001),matched,2001-01-20,176,FC Viktoria Plzeň,,false,60,81,62,7,79
Bosnia,bosnia,Armin Gigović,armin-gigovic,MEDIOCAMPISTAS,CM,[],Q70251271,Armin Gigović,Bosnian-Swedish association football player,matched,2002-04-06,187,Landskrona BoIS,,false,57,78,59,4,76
Bosnia,bosnia,Kerim Alajbegović,kerim-alajbegovic,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q130741313,Kerim Alajbegović,Bosnia and Herzegovina footballer (born 2007),matched,2007-09-21,178,FC Red Bull Salzburg,,false,57,78,59,4,76
Bosnia,bosnia,Esmir Bajraktarević,esmir-bajraktarevic,MEDIOCAMPISTAS,CM,[],Q108518721,Esmir Bajraktarević,American-Bosnian association football player,matched,2005-03-10,175,PSV Eindhoven,,false,63,84,65,10,82
Bosnia,bosnia,Ermedin Demirović,ermedin-demirovic,DELANTEROS,ST,[],Q47067481,Ermedin Demirović,Bosnian-German association football player,matched,1998-03-25,185,Hamburger SV,,false,85,60,28,5,80
Bosnia,bosnia,Jovo Lukić,jovo-lukic,DELANTEROS,ST,[],Q96182876,Jovo Lukić,Bosnian association football player,matched,1998-11-28,190,FC Universitatea Cluj,,false,87,62,30,7,82
Bosnia,bosnia,Samed Baždar,samed-bazdar,DELANTEROS,ST,"[""LW"",""RW""]",Q107284545,Samed Baždar,Bosnian association football player,matched,2004-01-31,186,Real Zaragoza,,false,84,59,27,4,79
Bosnia,bosnia,Haris Tabaković,haris-tabakovic,DELANTEROS,ST,[],Q15257381,Haris Tabaković,Bosnian-Swiss association football player,matched,1994-06-20,194,TSG 1899 Hoffenheim,,false,87,62,30,7,82
Bosnia,bosnia,Edin Džeko,edin-dzeko,DELANTEROS,ST,[],Q153786,Edin Džeko,Bosnian association football player,matched,1986-03-17,193,Schalke 04,,false,80,55,23,1,75
Brasil,brasil,Alisson,alisson,ARQUEROS,GK,[],Q4727251,Alisson,"Brazilian association football player, born 1993",matched,1993-06-25,174,Grêmio FBPA,,false,8,18,30,79,72
Brasil,brasil,Weverton,weverton,ARQUEROS,GK,[],Q124372799,Weverton,Brazilian footballer,matched,1993-08-25,,,,false,5,15,27,76,69
Brasil,brasil,Ederson,ederson,ARQUEROS,GK,[],Q14628966,Éderson Alves Ribeiro Silva,Brazilian association football player,matched,1989-03-13,171,Kashiwa Reysol,,false,9,19,31,80,73
Brasil,brasil,Marquinhos,marquinhos,DEFENSORES,CB,[],Q39230,Marquinhos,Brazilian association football player (born 1994),matched,1994-05-14,183,Paris Saint-Germain FC,,false,43,62,87,12,81
Brasil,brasil,Danilo Luiz,danilo-luiz,DEFENSORES,CB,[],Q437329,Danilo,Brazilian association football player (born 1991),matched,1991-07-15,184,Clube de Regatas do Flamengo,,false,32,51,76,1,70
Brasil,brasil,Alex Sandro,alex-sandro,DEFENSORES,CB,[],Q551192,Alex Sandro,Brazilian footballer (born 1991),matched,1991-01-26,180,Clube de Regatas do Flamengo,,false,30,49,74,1,68
Brasil,brasil,Roger Ibáñez,roger-ibanez,DEFENSORES,CB,[],Q55363875,Roger Ibañez,Brazilian footballer (born 1998),matched,1998-11-23,187,Club Sportivo Sergipe,,false,36,55,80,5,74
Brasil,brasil,Gabriel Magalhaes,gabriel-magalhaes,DEFENSORES,CB,[],Q25175970,Gabriel Magalhães,Brazilian footballer (born 1997),matched,1997-12-19,190,Arsenal F.C.,,false,43,62,87,12,81
Brasil,brasil,Bremer,bremer,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,32,51,76,1,70
Brasil,brasil,Wesley,wesley,DEFENSORES,CB,"[""LB"",""RB""]",Q108265925,Wesley,Brazilian footballer (born 2000),matched,2000-03-05,,,,false,30,49,74,1,68
Brasil,brasil,Douglas Santos,douglas-santos,DEFENSORES,CB,[],Q10268484,Douglas Santos,Brazilian footballer (born 1994),matched,1994-03-22,173,FC Zenit Saint Petersburg,,false,34,53,78,3,72
Brasil,brasil,Léo Pereira,leo-pereira,DEFENSORES,CB,[],Q18199184,Léo Pereira,Brazilian footballer,matched,1996-01-31,186,Club Athletico Paranaense,,false,31,50,75,1,69
Brasil,brasil,Casemiro,casemiro,MEDIOCAMPISTAS,CM,[],Q616664,Casemiro,Brazilian association football player,matched,1992-02-23,188,Brazil men's national football team,,false,58,79,60,5,77
Brasil,brasil,Lucas Paquetá,lucas-paqueta,MEDIOCAMPISTAS,CM,[],Q30089624,Lucas Paquetá,Brazilian association football player,matched,1997-08-27,180,Clube de Regatas do Flamengo,,false,58,79,60,5,77
Brasil,brasil,Bruno Guimaraes,bruno-guimaraes,MEDIOCAMPISTAS,CM,[],Q58323172,Bruno Guimarães,Brazilian footballer (born 1997),matched,1997-11-16,182,Newcastle United F.C.,,false,61,82,63,8,80
Brasil,brasil,Fabinho,fabinho,MEDIOCAMPISTAS,CDM,[],Q641425,Fabinho,Brazilian association football player (born 1995),matched,1993-10-23,188,Al Ittihad FC,,false,45,74,66,2,73
Brasil,brasil,Danilo Santos,danilo-santos,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,51,72,53,1,70
Brasil,brasil,Neymar Júnior,neymar-junior,DELANTEROS,ST,"[""LW"",""RW""]",Q142794,Neymar,Brazilian association football player,matched,1992-02-05,175,Santos F.C.,,false,81,56,24,1,76
Brasil,brasil,Vinicius Junior,vinicius-junior,DELANTEROS,ST,[],Q28973866,Vinícius Júnior,Brazilian association football player (born 2000),matched,2000-07-12,176,Real Madrid Club de Fútbol,,false,92,67,35,12,87
Brasil,brasil,Raphinha,raphinha,DELANTEROS,ST,[],Q28861547,Raphinha,Brazilian association football player,matched,1996-12-14,177,Fc Barcelona,,false,92,67,35,12,87
Brasil,brasil,Gabriel Martinelli,gabriel-martinelli,DELANTEROS,ST,[],Q61460651,Gabriel Martinelli,Brazilian footballer (born 2001),matched,2001-06-18,180,Arsenal F.C.,,false,95,70,38,15,90
Brasil,brasil,Matheus Cunha,matheus-cunha,DELANTEROS,ST,"[""LW"",""RW""]",Q35831063,Matheus Cunha,Brazilian association football player (born 1999),matched,1999-05-27,184,Manchester United F.C.,,false,93,68,36,13,88
Brasil,brasil,Endrick,endrick,DELANTEROS,ST,[],Q110644260,Endrick,Brazilian footballer (born 2006),matched,2006-07-21,173,Real Madrid Club de Fútbol,,false,90,65,33,10,85
Brasil,brasil,Luiz Henrique,luiz-henrique,DELANTEROS,ST,[],Q101764291,Luiz Henrique,Brazilian footballer (born 2001),matched,2001-01-02,182,FC Zenit Saint Petersburg,,false,85,60,28,5,80
Brasil,brasil,Rayan,rayan,DELANTEROS,ST,"[""RW""]",Q115937989,Rayan,Brazilian football player,matched,2006-08-03,185,CR Vasco da Gama,,false,82,57,25,2,77
Brasil,brasil,Igor Thiago,igor-thiago,DELANTEROS,ST,[],Q83639138,Igor Thiago,Brazilian footballer (born 2001),matched,2001-06-26,193,Brentford F.C.,,false,87,62,30,7,82
Marruecos,marruecos,Yassine Bounou,yassine-bounou,ARQUEROS,GK,[],Q3571952,Yassine Bounou,Moroccan football player,matched,1991-04-05,195,Al Hilal SFC,,false,7,17,29,78,71
Marruecos,marruecos,Munir El Kajoui,munir-el-kajoui,ARQUEROS,GK,[],Q18062338,Munir Mohand Mohamedi,Moroccan footballer,matched,1989-05-10,192,Al Wehda FC,,false,7,17,29,78,71
Marruecos,marruecos,Ajmed Reda Tagnaouti,ajmed-reda-tagnaouti,ARQUEROS,GK,[],,,,unmatched,,,,,false,6,16,28,77,70
Marruecos,marruecos,Achraf Hakimi,achraf-hakimi,DEFENSORES,CB,[],Q26932598,Achraf Hakimi,Moroccan association football player,matched,1998-11-04,180,Paris Saint-Germain FC,,false,46,65,90,15,84
Marruecos,marruecos,Nayef Aguerd,nayef-aguerd,DEFENSORES,CB,[],Q28872567,Nayef Aguerd,Moroccan association football player,matched,1996-03-30,190,West Ham United F.C.,,false,38,57,82,7,76
Marruecos,marruecos,Noussair Mazraoui,noussair-mazraoui,DEFENSORES,CB,[],Q26266244,Noussair Mazraoui,Dutch-Moroccan associatiion footballer,matched,1997-11-14,183,AFC Ajax,,false,40,59,84,9,78
Marruecos,marruecos,Anass Salah-Eddine,anass-salah-eddine,DEFENSORES,CB,[],Q65131685,Anass Salah-Eddine,Dutch association football player (born 2002),matched,2002-01-18,181,AFC Ajax,,false,38,57,82,7,76
Marruecos,marruecos,Chadi Riad,chadi-riad,DEFENSORES,CB,[],Q104784108,Chadi Riad,Moroccan association football player (born 2003),matched,2003-06-17,186,Fc Barcelona,,false,43,62,87,12,81
Marruecos,marruecos,Youssef Belammari,youssef-belammari,DEFENSORES,CB,[],Q110964329,Youssef Belammari,Moroccan professional footballer,matched,1998-09-20,180,,,false,32,51,76,1,70
Marruecos,marruecos,Issa Diop,issa-diop,DEFENSORES,CB,[],Q21621180,Issa Diop,Moroccan-French footballer (born 1997),matched,1997-01-09,194,Fulham F.C.,,false,37,56,81,6,75
Marruecos,marruecos,Redouane Hahlal,redouane-hahlal,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,33,52,77,2,71
Marruecos,marruecos,Zakaria El Ouahdi,zakaria-el-ouahdi,DEFENSORES,CB,"[""LB"",""RB""]",Q108156269,Zakaria El Ouahdi,Moroccan soccer player,matched,2001-12-31,175,K.R.C. Genk,,false,39,58,83,8,77
Marruecos,marruecos,Sofyan Amrabat,sofyan-amrabat,MEDIOCAMPISTAS,CM,[],Q18428483,Sofyan Amrabat,Moroccan-Dutch association football player (born 1996),matched,1996-08-21,183,Fenerbahçe Istanbul,,false,55,76,57,2,74
